id,time,location,latitude,longitude,depth,magnitude,url
usp000e7jw,2006-01-04 10:27:25.040,Gulf of California,28.157,-112.125,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e7jw
usp000e7s6,2006-01-07 07:55:20.640,Gulf of California,28.371,-112.043,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e7s6
usp000e7uc,2006-01-08 12:23:05.580,"Sonora, Mexico",28.234,-111.988,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e7uc
usp000e8e3,2006-01-18 09:47:45.000,western Montana,45.36,-112.51,8.7,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e8e3
usp000e9gw,2006-02-05 03:25:52.000,western Montana,44.69,-111.87,14.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e9gw
usp000e9v9,2006-02-10 04:14:22.200,Gulf of Mexico,27.828,-90.21,5.0,5.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000e9v9
nc21506332,2006-02-16 17:47:59.650,Central California,37.9848333,-118.7735,8.174,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc21506332
usp000ecqm,2006-03-22 17:24:32.430,western Montana,48.828,-115.2,8.2,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ecqm
nc21510606,2006-03-26 01:56:37.600,offshore Northern California,40.2778333,-124.449,22.253,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nc21510606
ci14219360,2006-03-29 01:36:23.010,"8km E of Ridgecrest, CA",35.6218333,-117.5875,7.927,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci14219360
nc21511291,2006-04-01 12:25:59.780,Central California,36.5195,-121.0935,1.434,4.34,https://earthquake.usgs.gov/earthquakes/eventpage/nc21511291
nc21511951,2006-04-07 01:06:54.940,Central California,35.7251667,-121.0933333,6.761,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc21511951
usp000efay,2006-04-23 07:51:31.520,Gulf of California,28.851,-112.697,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000efay
usp000eg08,2006-05-01 20:53:20.960,"Baja California, Mexico",29.809,-114.588,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eg08
usp000eg09,2006-05-01 21:04:42.600,"Baja California, Mexico",30.199,-114.332,10.0,5.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eg09
nn00180665,2006-05-05 06:36:19.124,"34km SSW of Hawthorne, Nevada",38.2284,-118.7567,14.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/nn00180665
nc21516950,2006-05-12 10:37:29.330,Northern California,38.8171667,-122.8138333,3.618,4.71,https://earthquake.usgs.gov/earthquakes/eventpage/nc21516950
nc30230549,2006-05-12 10:38:35.860,Northern California,38.8433333,-122.8536667,2.044,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/nc30230549
ci12245763,2006-05-24 04:20:26.010,"6km SSW of Delta, B.C., MX",32.3066667,-115.2278333,6.006,5.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci12245763
ci10185301,2006-05-27 10:21:34.720,"6km NNW of Alberto Oviedo Mota, B.C., MX",32.2783333,-115.2048333,9.976,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/ci10185301
ci10185397,2006-05-28 07:40:17.160,"4km ENE of Alberto Oviedo Mota, B.C., MX",32.2433333,-115.1353333,6.006,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci10185397
ci10185465,2006-05-28 11:55:23.140,"3km WSW of Delta, B.C., MX",32.3461667,-115.2188333,6.006,4.49,https://earthquake.usgs.gov/earthquakes/eventpage/ci10185465
usp000ej5r,2006-05-28 14:00:57.590,"Baja California Sur, Mexico",26.752,-111.206,10.0,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ej5r
usp000ej5s,2006-05-28 14:02:54.470,"Baja California Sur, Mexico",26.779,-111.089,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ej5s
usp000ej5v,2006-05-28 14:18:02.710,"Baja California Sur, Mexico",26.698,-111.227,10.0,5.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ej5v
ci14233052,2006-06-13 15:30:21.790,"24km NE of Maneadero, B.C., MX",31.8383333,-116.3625,5.295,4.49,https://earthquake.usgs.gov/earthquakes/eventpage/ci14233052
nc21522424,2006-06-15 12:24:51.110,Northern California,37.1015,-121.492,2.831,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/nc21522424
usp000ekgt,2006-06-16 08:46:45.960,Gulf of California,27.506,-111.597,5.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ekgt
usp000eknw,2006-06-18 00:05:32.400,western Montana,45.602,-111.902,11.5,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eknw
nn00183504,2006-06-20 04:16:25.262,"45km SSW of Caliente, Nevada",37.2291,-114.6723,0.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00183504
ci14236768,2006-06-30 00:28:06.560,"10km SW of Salton City, CA",33.2406667,-116.036,3.459,4.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci14236768
usp000emn9,2006-06-30 16:55:01.000,southern Idaho,42.432,-111.567,0.3,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000emn9
uu50318110,2006-06-30 16:55:01.240,southern Idaho,42.4298333,-111.5028333,10.07,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/uu50318110
ci14239764,2006-07-12 22:20:50.220,"5km NE of Coso Junction, CA",36.071,-117.9021667,2.981,4.02,https://earthquake.usgs.gov/earthquakes/eventpage/ci14239764
nc21527987,2006-07-19 11:41:43.460,offshore Northern California,40.2806667,-124.4331667,20.064,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc21527987
usp000epv9,2006-07-30 01:20:59.250,"Baja California Sur, Mexico",26.864,-111.209,10.0,5.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000epv9
nc21530368,2006-08-03 03:08:12.860,Northern California,38.3635,-122.5886667,8.55,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/nc21530368
usp000eqdd,2006-08-07 02:50:56.860,"Baja California Sur, Mexico",27.196,-112.261,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eqdd
usp000esv9,2006-09-10 14:56:08.160,Gulf of Mexico,26.319,-86.606,14.0,5.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000esv9
ci10207681,2006-09-14 00:11:06.110,"7km SW of Ocotillo, CA",32.6951667,-116.0528333,9.92,4.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci10207681
uw10701498,2006-10-08 02:48:26.650,Washington,46.8498333,-121.6001667,1.649,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/uw10701498
ci14255632,2006-10-09 20:26:50.860,"11km WSW of Salton City, CA",33.261,-116.0678333,8.997,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/ci14255632
nc21543835,2006-10-20 17:00:08.100,Northern California,38.8666667,-122.7873333,2.546,4.56,https://earthquake.usgs.gov/earthquakes/eventpage/nc21543835
usp000ewg9,2006-11-02 17:53:02.110,West Virginia,37.2,-81.92,1.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ewg9
ci10215753,2006-11-03 15:56:43.050,"8km SW of Ocotillo, CA",32.676,-116.0481667,13.436,4.62,https://earthquake.usgs.gov/earthquakes/eventpage/ci10215753
nc21547350,2006-11-09 08:38:13.440,Northern California,39.3586667,-123.2823333,4.06,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc21547350
usp000eym9,2006-11-23 10:42:57.420,West Virginia,37.157,-81.975,0.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eym9
ci14262948,2006-11-26 22:11:49.250,"23km SSE of Mammoth Lakes, CA",37.4556667,-118.8476667,2.568,4.12,https://earthquake.usgs.gov/earthquakes/eventpage/ci14262948
usp000eyxs,2006-11-26 23:07:15.300,"offshore Baja California Sur, Mexico",26.664,-114.251,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eyxs
usp000eyyu,2006-11-27 07:39:37.680,"offshore Baja California Sur, Mexico",26.733,-114.073,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eyyu
usp000ez4b,2006-11-29 07:22:55.110,"Ontario, Canada",46.482,-81.168,1.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ez4b
usp000ez53,2006-11-29 14:34:02.630,"offshore Baja California Sur, Mexico",26.728,-114.161,10.0,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ez53
usp000ez5a,2006-11-29 16:15:13.480,"offshore Baja California Sur, Mexico",26.786,-114.198,10.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ez5a
ci14263712,2006-11-29 21:10:55.430,"10km NNE of Ocotillo, CA",32.8205,-115.9725,3.621,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci14263712
usp000eza7,2006-12-01 19:33:08.150,"offshore Baja California Sur, Mexico",26.716,-114.199,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eza7
usp000eznj,2006-12-06 14:09:58.810,Gulf of California,27.593,-111.295,10.0,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eznj
usp000ezq5,2006-12-07 04:44:59.290,"Ontario, Canada",49.516,-81.537,16.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ezq5
usp000ezu3,2006-12-08 21:36:06.000,"offshore Baja California Sur, Mexico",26.938,-114.435,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ezu3
ci10221893,2006-12-08 22:46:10.000,"26km ENE of Maneadero, B.C., MX",31.7943333,-116.3118333,5.119,4.33,https://earthquake.usgs.gov/earthquakes/eventpage/ci10221893
ci10222185,2006-12-11 13:21:08.410,"23km ENE of Maneadero, B.C., MX",31.8205,-116.3543333,5.119,4.07,https://earthquake.usgs.gov/earthquakes/eventpage/ci10222185
nc51176849,2006-12-16 06:14:05.350,Central California,36.1738333,-120.2936667,9.619,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc51176849
ci10223765,2006-12-24 03:43:38.860,"11km NE of Thermal, CA",33.7068333,-116.0508333,12.696,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci10223765
usp000f1mr,2007-01-03 14:34:38.540,Colorado,37.067,-104.895,5.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f1mr
usp000f2x4,2007-01-18 06:21:06.420,"Baja California, Mexico",30.493,-114.086,10.0,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f2x4
nn00197036,2007-01-24 11:30:16.099,"34km SSE of Goldfield, Nevada",37.4133,-117.0986,6.1,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00197036
nc51178004,2007-01-24 13:42:52.740,offshore Northern California,40.3115,-124.5853333,19.047,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nc51178004
usp000f3w6,2007-01-29 12:02:41.850,"offshore Baja California Sur, Mexico",26.821,-114.231,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f3w6
usp000f3w9,2007-01-29 12:52:02.480,"offshore Baja California Sur, Mexico",26.945,-114.196,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f3w9
ci10230869,2007-02-09 03:33:44.070,"8km NNW of Ocotillo Wells, CA",33.2113333,-116.148,11.881,4.29,https://earthquake.usgs.gov/earthquakes/eventpage/ci10230869
usp000f5ab,2007-02-21 09:01:56.140,Gulf of California,25.428,-109.684,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5ab
usp000f5ep,2007-02-23 04:16:15.220,Gulf of California,25.974,-110.352,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5ep
usp000f5ew,2007-02-23 07:12:18.230,Gulf of California,25.955,-110.522,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5ew
usp000f5ey,2007-02-23 07:30:12.140,Gulf of California,25.988,-110.495,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5ey
usp000f5ez,2007-02-23 07:36:23.380,Gulf of California,25.972,-110.393,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5ez
usp000f5jr,2007-02-25 01:18:33.670,Gulf of California,26.002,-110.461,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5jr
usp000f5m5,2007-02-25 15:00:41.150,Gulf of California,26.146,-110.421,10.0,5.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5m5
usp000f5m6,2007-02-25 15:03:49.140,Gulf of California,26.029,-110.613,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5m6
usp000f5m9,2007-02-25 15:20:52.260,Gulf of California,25.852,-110.593,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5m9
nc40193932,2007-02-26 12:19:54.530,offshore Northern California,40.6428333,-124.8628333,-0.533,5.4,https://earthquake.usgs.gov/earthquakes/eventpage/nc40193932
ci10233309,2007-02-26 12:21:02.140,"52km W of Ferndale, CA",40.642,-124.87,4.957,5.4,https://earthquake.usgs.gov/earthquakes/eventpage/ci10233309
usp000f5s0,2007-02-27 11:44:37.020,Gulf of California,26.029,-110.312,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5s0
usp000f5sp,2007-02-27 20:08:09.040,Gulf of California,25.981,-110.46,10.0,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5sp
usp000f5sx,2007-02-27 22:23:06.470,Gulf of California,26.003,-110.248,10.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5sx
nc40194055,2007-03-02 04:40:00.750,"San Francisco Bay area, California",37.8965,-122.1113333,15.981,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/nc40194055
nc51179422,2007-03-09 03:17:32.110,"22km NNW of Bridgeport, California",38.4293333,-119.3606667,6.785,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nc51179422
usp000f6m4,2007-03-13 02:59:04.400,Gulf of California,26.261,-110.537,26.1,6.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f6m4
usp000f7q7,2007-03-28 13:21:37.140,Gulf of California,25.423,-109.707,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7q7
usp000f7q9,2007-03-28 14:28:54.710,Gulf of California,25.497,-109.633,10.0,5.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7q9
ci14282008,2007-03-30 09:09:35.830,"16km NE of Little Lake, CA",36.0276667,-117.7753333,-0.663,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci14282008
nc40195359,2007-04-05 22:54:29.840,offshore Northern California,40.3111667,-124.584,17.917,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc40195359
nc40195415,2007-04-07 23:55:04.230,offshore Northern California,40.6031667,-124.7713333,20.477,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc40195415
ci14285168,2007-04-15 22:57:26.720,"8km SW of Ocotillo, CA",32.6923333,-116.0565,7.703,4.41,https://earthquake.usgs.gov/earthquakes/eventpage/ci14285168
nc40195779,2007-04-18 08:42:22.330,Northern California,39.4645,-123.1073333,4.725,4.79,https://earthquake.usgs.gov/earthquakes/eventpage/nc40195779
usp000f9zw,2007-04-18 11:16:57.590,offshore Central California,34.66,-121.506,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f9zw
nc51181154,2007-04-24 21:08:28.530,Northern California,38.7946667,-122.7965,1.65,4.46,https://earthquake.usgs.gov/earthquakes/eventpage/nc51181154
usp000fb48,2007-05-03 00:52:29.530,Gulf of California,25.023,-109.624,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fb48
ci14288992,2007-05-05 00:01:43.000,"64km SSW of Progreso, B.C., MX",32.0618333,-115.8721667,6.202,4.18,https://earthquake.usgs.gov/earthquakes/eventpage/ci14288992
usp000fbff,2007-05-07 13:41:37.060,"Baja California, Mexico",28.842,-113.306,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fbff
usp000fbhu,2007-05-08 15:46:49.110,western Montana,45.394,-112.13,13.5,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fbhu
nc51181706,2007-05-09 08:07:31.340,offshore Northern California,40.3841667,-124.9553333,-0.553,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/nc51181706
nc51182151,2007-05-22 11:34:12.150,Central California,35.8613333,-120.4121667,8.632,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/nc51182151
usp000fcqk,2007-05-25 13:40:17.130,Gulf of California,25.83,-110.076,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fcqk
ci14295380,2007-06-01 02:08:37.830,"13km WSW of Ocotillo, CA",32.6753333,-116.1105,11.463,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/ci14295380
ci14295640,2007-06-02 05:11:26.470,"17km N of Indio, CA",33.8718333,-116.2118333,4.233,4.26,https://earthquake.usgs.gov/earthquakes/eventpage/ci14295640
nc51182810,2007-06-12 07:23:43.150,Central California,37.5375,-118.864,8.233,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nc51182810
nc51183469,2007-06-25 02:32:24.620,offshore Northern California,41.1155,-124.8245,2.563,5.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc51183469
nc51183708,2007-07-02 19:58:53.170,Central California,36.8795,-121.6225,8.323,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc51183708
nc40199209,2007-07-20 11:42:22.360,"San Francisco Bay area, California",37.804,-122.193,5.262,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc40199209
ci14311588,2007-08-06 05:59:45.100,"22km NE of Caliente, NV",37.761,-114.339,3.368,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/ci14311588
ci14312160,2007-08-09 07:58:49.590,"5km NNW of Chatsworth, CA",34.2995,-118.6195,7.062,4.66,https://earthquake.usgs.gov/earthquakes/eventpage/ci14312160
usp000fkw6,2007-08-28 13:52:27.320,Gulf of California,30.315,-113.983,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkw6
ci10275733,2007-09-02 17:29:14.790,"13km NE of Trabuco Canyon, CA",33.7321667,-117.477,12.192,4.73,https://earthquake.usgs.gov/earthquakes/eventpage/ci10275733
ci10276197,2007-09-04 14:47:59.640,"11km SW of La Jolla, CA",32.767,-117.3406667,10.786,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/ci10276197
nc40201477,2007-09-08 08:16:29.030,offshore Northern California,40.3193333,-124.64,15.297,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nc40201477
usp000fpnh,2007-10-01 16:42:08.000,"southern Quebec, Canada",47.08,-76.88,18.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fpnh
ci10285533,2007-10-16 08:53:44.120,"3km N of Wrightwood, CA",34.3853333,-117.6346667,6.367,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/ci10285533
ci14330056,2007-10-24 12:22:48.770,"23km ESE of Little Lake, CA",35.838,-117.6846667,3.54,4.34,https://earthquake.usgs.gov/earthquakes/eventpage/ci14330056
nc40204628,2007-10-31 03:04:54.810,"San Francisco Bay area, California",37.4335,-121.7743333,9.741,5.45,https://earthquake.usgs.gov/earthquakes/eventpage/nc40204628
usp000frnu,2007-10-31 05:23:23.310,Wyoming,43.293,-110.215,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000frnu
nc40205250,2007-11-09 03:37:09.900,offshore Northern California,40.5766667,-124.4723333,26.217,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc40205250
usp000ftb9,2007-11-26 06:27:32.000,eastern Montana,46.92,-108.87,1.8,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ftb9
ci14335368,2007-11-28 22:49:29.300,"69km SSW of Alberto Oviedo Mota, B.C., MX",31.6791667,-115.513,5.842,4.17,https://earthquake.usgs.gov/earthquakes/eventpage/ci14335368
ci10295849,2007-12-19 12:14:09.630,"12km SSW of Big Bear Lake, CA",34.1561667,-116.9813333,7.817,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/ci10295849
ci10296113,2007-12-20 16:35:22.890,"28km E of Maneadero, B.C., MX",31.7488333,-116.2741667,7.669,4.41,https://earthquake.usgs.gov/earthquakes/eventpage/ci10296113
usp000fve1,2007-12-27 20:51:57.490,off the east coast of the United States,27.679,-71.076,10.0,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fve1
usp000fwmh,2008-01-13 11:12:17.630,Gulf of California,27.703,-111.514,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fwmh
nc51194914,2008-01-19 17:18:46.470,Northern California,40.1671667,-122.7593333,10.169,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/nc51194914
nc51194936,2008-01-19 23:13:05.430,Northern California,40.1776667,-122.7036667,2.049,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nc51194936
ci14346868,2008-02-09 07:12:04.550,"8km W of Delta, B.C., MX",32.3595,-115.2773333,6.001,5.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci14346868
ci14348196,2008-02-11 18:29:30.530,"7km WSW of Delta, B.C., MX",32.3271667,-115.2568333,6.001,5.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348196
ci14348588,2008-02-12 04:32:39.240,"13km SSE of Puebla, B.C., MX",32.4475,-115.3175,6.018,4.97,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348588
ci14348592,2008-02-12 04:40:46.780,"13km NW of Delta, B.C., MX",32.4381667,-115.2905,6.018,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348592
ci14348824,2008-02-12 09:20:11.730,"14km NW of Delta, B.C., MX",32.4425,-115.298,6.018,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348824
